run,game,turn,seat,blanks,rack_tiles,wall_ms,cpu_ms
1788517029,6,28,0,0,7,0.1688,0.1542
1788517029,6,29,1,0,7,0.2042,0.1858
1788517029,6,30,0,0,7,0.2452,0.2262
1788517029,6,31,1,0,7,0.3234,0.2993
1788517029,6,32,0,0,7,0.2448,0.2243
1788517029,6,33,1,0,7,0.2994,0.2722
1788517029,6,34,0,0,7,0.5347,0.5020
1788517029,6,35,1,0,7,0.6886,0.6418
1788517029,6,36,0,0,7,0.4678,0.3934
1788517029,6,37,1,1,7,8.5408,7.9977
1788517029,6,38,0,1,7,2.7735,2.5839
1788517029,6,39,1,0,6,0.3516,0.3297
1788517029,6,40,0,0,5,0.5148,0.4765
1788517029,6,41,1,0,5,0.3328,0.3091
1788517029,6,42,0,0,4,0.2560,0.2372
1788517029,6,43,1,0,2,0.1654,0.1489
1788517029,6,44,0,0,2,0.1851,0.1692
1788517029,6,45,1,0,1,0.1779,0.1584
1788517029,7,0,0,0,7,0.8184,0.7666
1788517029,7,1,1,0,7,1.2694,1.1869
1788517029,7,2,0,0,7,0.9168,0.8534
1788517029,7,3,1,0,7,0.5300,0.4918
1788517029,7,4,0,0,7,0.4850,0.4490
1788517029,7,5,1,0,7,0.3691,0.3433
1788517029,7,6,0,0,7,0.4277,0.3941
1788517029,7,7,1,0,7,0.3679,0.3421
1788517029,7,8,0,0,7,0.5597,0.5208
1788517029,7,9,1,0,7,0.2651,0.2458
1788517029,7,10,0,0,7,0.2482,0.2300
1788517029,7,11,1,0,7,0.2147,0.2033
1788517029,7,12,0,0,7,0.2516,0.2316
1788517029,7,13,1,0,7,0.4719,0.4291
1788517029,7,14,0,0,7,0.4279,0.4039
1788517029,7,15,1,0,7,0.3331,0.3089
1788517029,7,16,0,0,7,0.5568,0.5094
1788517029,7,17,1,0,7,0.3539,0.3256
1788517029,7,18,0,0,7,0.3318,0.3051
1788517029,7,19,1,0,7,0.4671,0.3685
1788517029,7,20,0,0,7,0.3426,0.3073
