run,game,turn,seat,blanks,rack_tiles,wall_ms,cpu_ms
1788516948,12,3,1,0,7,0.6893,0.6901
1788516948,12,4,0,0,7,0.2902,0.2949
1788516948,12,5,1,0,7,0.8830,0.8788
1788516948,12,6,0,0,7,1.1600,1.1616
1788516948,12,7,1,0,7,0.3818,0.3704
1788516948,12,8,0,0,7,0.3903,0.3849
1788516948,12,9,1,1,7,1.2803,1.2322
1788516948,12,10,0,0,7,0.4125,0.4091
1788516948,12,11,1,0,7,0.3817,0.3821
1788516948,12,12,0,0,7,0.4130,0.3727
1788516948,12,13,1,0,7,0.4039,0.4025
1788516948,12,14,0,0,7,0.2654,0.2661
1788516948,12,15,1,0,7,0.3191,0.3052
1788516948,12,16,0,0,7,0.2317,0.2321
1788516948,12,17,1,0,7,0.3681,0.3678
1788516948,12,18,0,0,7,0.2998,0.3000
1788516948,12,19,1,1,7,1.6775,1.5926
1788516948,12,20,0,0,7,0.2540,0.2543
1788516948,12,21,1,0,7,0.2187,0.2153
1788516948,12,22,0,0,7,0.3294,0.2993
1788516948,12,23,1,0,7,0.2335,0.2345
1788516948,12,24,0,0,7,0.3486,0.3443
1788516948,12,25,1,0,7,0.3173,0.3121
1788516948,12,26,0,0,7,0.2998,0.3009
1788516948,12,27,1,0,7,0.3557,0.3304
1788516948,12,28,0,0,7,0.3505,0.3464
1788516948,12,29,1,0,7,0.2595,0.2604
1788516948,12,30,0,0,7,0.2658,0.2658
1788516948,12,31,1,0,7,0.2533,0.2179
1788516948,12,32,0,0,7,0.2678,0.2371
1788516948,12,33,1,0,7,0.2275,0.2303
1788516948,12,34,0,0,7,0.1612,0.1636
1788516948,12,35,1,0,7,0.2146,0.2130
1788516948,12,36,0,0,7,0.2677,0.2625
1788516948,13,0,0,1,7,74.6305,74.6114
1788516948,13,1,1,0,7,2.3174,2.3129
1788516948,13,2,0,0,7,2.1551,2.1492
1788516948,13,3,1,0,7,1.5271,1.5025
1788516948,13,4,0,0,7,1.6107,1.5916
1788516948,13,5,1,0,7,1.3185,1.3207
1788516948,13,6,0,0,7,2.3365,2.3340
1788516948,13,7,1,0,7,0.6391,0.6402
1788516948,13,8,0,0,7,0.6322,0.6313
1788516948,13,9,1,0,7,0.4478,0.3904
1788516948,13,10,0,0,7,0.7501,0.7518
1788516948,13,11,1,0,7,0.3678,0.3676
1788516948,13,12,0,0,7,0.4578,0.4228
1788516948,13,13,1,0,7,0.4644,0.4586
1788516948,13,14,0,0,7,0.3184,0.3175
1788516948,13,15,1,0,7,0.5514,0.5482
1788516948,13,16,0,0,7,0.8493,0.8509
1788516948,13,17,1,0,7,0.5107,0.5059
1788516948,13,18,0,0,7,1.0382,1.0376
